K11,K12,K13,K14,K15,K16,K21,K22,K23,K24,K25,K26,K31,K32,K33,K34,K35,K36,K41,K42,K43,K44,K45,K46,K51,K52,K53,K54,K55,K56,K61,K62,K63,K64,K65,K66,F1,F2,F3,F4,F5,F6
87.51932923069658,10.583161574868912,40.22481060440437,50.59718175053886,58.63007205124168,32.591435819095935,71.59531480695446,34.79462111964093,26.01634246874545,45.86446906504591,12.229817295614009,96.64965923847251,55.45966210719951,15.26132217827971,79.8107417241925,72.31756869788671,43.620150984737435,98.38646890597886,50.56088815499358,22.06240126347748,79.33429451963252,92.94549317691167,26.9749350304595,1.6653695440154463,61.318727191413764,73.54522388261394,26.8246259985167,96.40194947568246,17.596088141782317,80.31451165416465,87.75470384597396,17.917543439990197,50.63303984106075,3.776634692510397,64.5470234751161,55.10144964523885,920.447786366587,1043.7385026215613,1423.1043747874437,849.3374393648828,1244.3583614888212,943.9392642661918
78.04891595857849,50.626488124776216,36.03454193743861,14.530505839093394,6.056288113716075,53.35437065742095,91.9695222945262,76.83447806865419,39.918946933217526,98.38886329624174,19.216007545027917,99.76526658580624,23.783442093130652,17.653641560032966,85.97489779370837,47.416498280191846,89.2939024740088,75.05598441004989,16.516273335781275,13.07050361486727,45.229889994072195,56.592939007364045,42.89819837131602,21.986887193591965,22.53551036045422,51.480992661184544,2.4156366441019284,44.455869379692565,4.289281785226521,87.4403568841085,62.3910480039111,16.85864868427298,77.08810847713312,49.769017290736365,51.5599587773785,26.35660093509388,695.9352058899265,1453.6224096564313,1403.4868305454324,751.1310215953204,856.6564333646829,942.3881394642576
39.98188655811708,87.93723871848768,15.572843290726539,62.74700275270033,22.47303266130424,45.03563264356225,53.769102683533205,13.057183353680566,8.77252388643336,48.92186549576033,41.5250200898032,92.17854197113476,70.10162327615765,89.7844429572469,92.90214896920331,2.8874873725219112,88.1062531518328,95.88911992447082,45.81165372429206,63.962775054396765,35.25175505413343,10.767100023243511,26.997874096276867,8.973871057529584,49.19229185982147,65.70511015891407,1.5173873165178497,23.657496441131745,8.303083883641133,96.6085210307279,80.50801450340197,4.067912628612767,81.58479834417066,82.89897042093993,80.7187361494442,87.9635083786567,896.1418640459681,1062.5848553090602,1555.792890894338,511.39346591502175,900.9512054943032,1596.3688474960604
47.37417071059469,24.70192986378255,87.17435058115207,83.63003745628014,28.196227409655467,58.49120834324283,56.13691571081863,49.26531801335598,61.25263212667919,9.312997406831192,46.009736217424035,28.707319994372185,1.2348935400294687,52.39830652279728,37.10567237133814,43.69255515614566,12.023712586597096,51.05643268651334,27.74246417301285,1.0576253447589243,78.22108902147458,63.156026577342296,53.26368428442514,62.58363954064621,33.0429909430467,13.180633623310646,36.33577491940812,79.09897384948188,61.218337091122486,79.33303212997338,90.3258696308202,25.71608021859924,91.52836731763458,66.59730410564565,56.51704134375515,50.817742483146745,1184.749619114471,777.9700387982462,758.5759033762865,1158.9653469023265,1266.8973565812726,1270.2240100611614
47.40330070744733,8.315895171102131,6.409402460998836,33.76655148084566,21.151955697789486,9.574542886519291,3.4192895297734682,97.86040213643466,21.997303493040715,98.48429885590693,54.90566598360145,19.991418584626487,15.384809979518774,20.87965182519934,37.014011999136024,21.29416089967729,82.97412575737152,37.336173332312654,53.1675769576032,50.621856925556656,66.2941811609681,99.74274457342175,44.91272789453716,32.94236037343208,97.43357276863645,99.76464262633229,78.31234118721319,79.96931946829541,41.32509198225347,54.35132553521914,35.82928872896179,62.26636819184706,82.74821893418911,38.03253494851003,53.98413784129951,77.72202496153982,381.53654016409394,1053.5460411311587,892.2504620067682,1174.4826142985862,1384.5105725787043,1296.9896606849998
21.67741530950782,61.42634693423264,77.80003844224642,6.162637663797149,26.11739870543126,3.5005035962284126,1.6348770445416565,48.28409790472961,70.36677512870352,38.920900088664595,62.48766432363981,19.957180113590905,83.80603784225694,36.896475979560215,71.01354101240918,13.864266350954587,81.99269793797097,52.28794876618622,97.05654159039653,41.13171464283132,87.42695730966607,41.79784824448824,11.68134076399128,69.07580594803247,19.113637505923066,80.18537626467663,34.15155905600847,75.886034802377,48.662589256595275,54.16349574977723,73.72853839412404,66.84052130591418,66.75730853726417,66.23556802101405,58.94172799890963,80.91059679642318,554.1707902644276,897.1684008945143,1149.7878605293954,1081.6537752911615,1153.7771271944493,1452.795999474888
30.70198881279261,18.974832937120755,73.78084514654884,54.44304352146423,90.16055102712406,96.5434547627131,86.84626659034866,55.208335650657716,75.658374543735,34.098976596883055,2.46138341064114,78.2665106057413,78.36829270604758,1.795809076451646,86.49612326977142,88.26241787870896,32.743897813123056,2.707378126684071,87.72602374491005,7.981287886622555,23.98823589157817,54.714869162115995,81.8369212867718,78.39993358713004,68.43646027761223,83.03884270778424,68.85770881832511,64.13120157511989,17.602105039103378,44.552247121988046,45.68684603745261,2.8313389355054266,41.146383916378625,23.481794314162883,9.877108274271013,55.08577336437834,1537.8298479244365,1042.539948598055,874.4617100088205,1274.0969917979928,1052.9360863760808,648.616034471876
24.46416172393906,19.847448888788968,78.89271512559895,81.19922870018684,66.42483499213812,19.77721041442771,63.6366548495335,71.61891953700685,24.09767780955445,14.161407494770298,43.91921222058171,43.00638413355278,16.176998531727087,19.97977914156978,50.462103308778715,53.21484618027754,54.248002229833965,98.22132421321699,4.921190770108065,78.84275763370657,35.82899240733084,75.537833555248,73.80857227899006,62.364690513667696,63.48426341513145,66.69605916401936,75.0125807436945,14.03038195873936,36.72304601399001,84.35885455640152,55.240532704092885,14.556635801008905,96.20322330841037,98.79581141113862,51.75504401732011,53.7862129323848,1076.421557126318,813.4475232355169,1280.950207890785,1315.4760219574623,1167.8040092175702,1349.6392175568058
29.910376858486526,52.10002082718512,96.90969509862347,26.202311634368773,31.157069504592734,89.85260218525971,39.05513339251369,97.28020291146694,35.60927098737277,1.458600090172758,95.41885461409488,24.46184796941944,69.7179277275042,5.690970237401638,75.07703854837139,22.786831070099435,80.22487979466358,96.69339929503043,5.477416208362598,37.43121522616673,71.86207286131267,99.64709037491362,36.94142708398705,99.50299994240534,90.0193188243689,72.21187162132281,38.807785586011015,54.154589841070354,72.31433017315976,68.88715660885312,29.55160297480136,56.16453972350802,83.66745225035972,48.03248405917604,57.05803645595191,33.42593082265784,1224.5497109807243,970.143113425248,1378.76310287132,1476.239561818656,1342.3793687082466,1070.8587426253075
16.850163272487084,7.531983132995139,41.19950262266565,63.54521307720084,76.24139718942158,9.321379871081884,32.530290236517075,80.98262580306925,12.113279849349185,99.33477323425763,63.63617647602768,94.06174223361465,73.29784110141063,96.4238969578205,66.86794876518913,27.53957199948863,80.22690115222986,23.380907404497357,56.9355718183483,37.93106545818678,80.1117361990318,76.18949230589452,86.52553589311484,25.447780712664127,99.75807800925048,80.73170291292905,39.28361597014281,13.63871061340861,35.59312830655297,11.512062679705304,61.921846185349736,12.179317145641246,43.620750351230306,67.08917790692348,45.853995624900364,88.28341262594157,846.8287548888768,1510.72581010956,1118.327719498707,1263.2052442969543,680.6651918101682,1244.4698970381683
24.858263269614483,52.86530867332279,91.40489598685825,35.966781303119085,47.798239548237376,93.35162806642792,50.43204783567307,86.5598649038625,94.10557390801512,26.354129925483956,78.7982362134367,65.721742275203,98.685198220898,58.971513847939974,79.48493349557164,35.22360876303933,61.032756444733494,78.07945403909667,96.72442068732147,25.93224919597544,8.810583317910169,97.65416638968642,60.66152408044906,2.7078350132323514,52.47896381314213,93.66828564627565,98.45804413493539,33.24540528075008,78.40900065461803,46.411157172819166,40.40296931542421,76.0611506143578,27.72679138194543,43.21135128774299,25.406648509122135,15.121124167470246,1347.7716599290657,1399.6066537877807,1369.6179679138977,885.191965073388,1338.6832349435049,666.3110373913802
38.550590511135056,95.96361051184091,42.469240583732244,68.6392375250935,29.222208795085283,86.67034799158385,62.86513454871257,95.09494753041932,33.26925750073207,54.265323612944506,19.91352031373328,14.452539303164322,58.95060373788248,80.53825785565132,20.779655044102036,70.588732570424,67.48393491332686,48.772334287261145,76.92426335344797,59.796738143229284,94.70348914540821,76.60685393526971,88.77273489830512,36.775444658221296,81.28891892844285,99.21039470263392,17.183018877376018,51.60676508832278,86.371262325566,40.26601032180121,51.315084208583365,75.01510853560988,82.64504852482125,20.75351784410766,39.719888520993656,40.05601541263117,1298.575615311317,756.2069339511777,1194.7746951533886,1451.5719652580633,1211.138198877767,971.2300533114528
16.129600938922103,10.02401389719729,74.72472702282342,85.34724988261702,95.23994638609545,95.67320432387741,99.47373221765295,9.216322210021145,40.28294114655647,9.133452376138566,68.11110772473859,97.26676468403181,4.631681172884769,53.106639067833754,53.79306976506736,17.164216753374678,83.51339177620507,40.07755646533704,42.6259933441359,96.23387420200851,25.490985448833943,39.16133386270116,77.2448847690183,48.51827078245526,60.73857873110851,48.3035006232662,29.049226734295267,17.109988518281362,85.16328121003141,28.24605563722976,99.73937064913007,1.9963661419621563,88.31278109298002,94.78946189508723,6.8117895751614155,63.12976086390794,1651.9797672059967,1199.4451363098026,998.9133332903007,1145.5460820852823,908.2259541271878,1160.665806851598
78.48523231650871,61.920979243077966,88.13176729377622,14.11554657547979,94.92693702898295,55.500326093784075,35.09292909492005,52.993268097118104,34.59219138360299,46.08886605774675,16.48968542414282,84.62009204641652,39.57230972555807,47.23414654055164,91.04801584861228,90.79320061591754,79.02013120446844,3.97153858951629,90.73129057024106,19.684846242173162,44.390901172719225,90.39609554344572,10.40933760279068,14.177201070683415,58.029710100522955,47.30380520557302,39.57799598417633,81.1567062675135,89.57328970302189,99.15141766902681,13.173164470899362,67.94834888389755,87.26293715216153,24.81125361222434,48.5235326736832,1.709630510409867,1330.8213206935316,1019.3804830701654,1189.2873403756084,761.9679631845819,1638.7730880635222,762.9791345749516
14.326650036687356,13.430863254645233,71.04871251726402,62.60267314922706,4.831026939226634,59.97376038911659,7.746136484805589,21.017799510635474,90.23490764910812,45.27909299169983,78.35328277651958,32.11685520405422,11.966663324107643,88.9309751663451,17.218880169181915,35.61451263739258,70.42221510530791,59.58856315184838,92.87101507037028,98.77938354665972,15.516460704190662,23.432095127318984,64.2771403880609,15.526435003645162,54.67969930755294,37.91008484582639,88.92486738302578,91.89138595601717,26.62417938583811,10.471142930200681,99.11690019614069,15.83964811367117,18.17004601018201,25.965154624749495,34.74455422900991,15.630135944101818,888.7429037255108,1086.0703755271234,1093.5857591515437,845.2518567477131,960.7877694827464,556.6705397626874
32.900873098696856,3.180379203487975,80.29738608133906,27.09165597345444,81.96064334921016,65.04525452250512,48.574063579498564,97.25699128018465,39.28035069870283,18.660431007548162,58.16649034090665,14.874823151066861,28.404784157169686,90.86617484419631,89.32370118946243,47.10679616542264,48.348804947444194,57.11158464444937,9.333887677759016,26.062449260339466,58.41854624053517,32.79545116256311,22.125686142023696,65.08872132246677,57.07714350169944,33.38020898383836,93.80173617920902,77.99127838420885,60.01802334808786,21.737088659470007,65.16156581138071,69.0861130429062,58.54538414179451,64.15806868287717,17.06062243084228,34.16432687594098,1188.5951575245892,815.6522128771035,1250.9489546795573,869.0569882152149,1147.7205322410978,925.8912924639426
89.18374667154237,14.574087688870966,59.3794211994614,89.86787761127164,2.4014232284336736,96.74503136504981,88.4508581265683,71.79148376198087,71.20433139165996,86.9045950630761,17.928256289863167,70.29351068338897,35.000885874907944,87.68824222290782,53.79977483621894,76.81585271766944,17.53555405157096,24.96193001579497,83.97864616039888,40.12821296915311,53.25464209059063,72.82807508818523,17.79897972268316,30.94986601792749,33.23921877175765,91.75118782608727,14.621282974347674,37.760508357935855,95.97235591833183,83.65213049525386,67.37598360353026,55.34426635435462,84.03432977301918,94.69324483777544,92.48307791454005,64.27329983760248,1248.4190004252223,1304.667545627464,916.4894560526827,890.0053934441986,1393.422039341901,1656.995673580714
73.05989389475535,77.75531947932195,81.12538949224471,73.57407455908731,18.814959033519173,76.19844964902197,39.64736799487801,20.780047914496965,11.150702037808594,24.791077569412916,51.26723661167202,25.44100772858873,66.92509471894512,96.47491237927956,5.360622092997411,13.934704990093715,25.48084819973357,80.63180963949083,27.85577295197121,19.961272746214522,16.133762863889658,15.8418643610318,72.26206076763795,71.1041059226004,31.802029105123697,45.49477743553558,63.19092355773244,97.5308323276711,74.57151888355344,80.49987978348832,97.79521245237203,38.728615302039145,7.8408767833593185,74.943040425385,12.988536337459287,44.42094474833126,1317.5084926282102,622.8061096448419,942.8907045524842,967.4820038539885,1558.3445570787737,830.0155852853522
74.09899877469947,56.27708629691704,37.347392739524956,51.92091532762313,25.277330099969138,8.33972786386289,41.83624188105034,6.773144499882169,97.98602048849185,45.31597606560466,88.35444869613899,95.22698860199415,45.487673574871096,42.6154592346795,89.44908927832965,4.433512579402184,49.2331448045398,27.592847531814613,75.52308477607656,83.83555274559019,62.380185064162355,41.28650525051811,55.9449979518538,57.84012754838829,63.87828866719586,92.29710948819665,25.66320174572847,20.955590620060672,19.832322879864048,70.0279860002732,90.5839962279718,33.35215016615004,42.64673892915908,96.85056266207714,15.38278886123417,88.07592934207575,682.8040285806239,1543.7386717013687,828.5227194104145,1222.2465215114153,928.6140057619767,1278.0002843546831
95.9692352013825,80.15097850281641,34.304179996885985,65.70452985041344,29.85055579635916,12.962812263273296,11.62991560665478,1.9250056936971585,97.85727874922625,65.8530093162872,32.802474801374984,58.32878111488483,62.288321043208235,19.109967001489107,29.597949973802173,55.18049764142447,84.13965544136794,13.829277853032076,85.97523877838155,61.289624762585625,49.47627507451284,15.250099588608368,55.44048184126613,36.00952916853711,19.707749403077386,88.11737118378818,46.596692425512394,8.895847190465956,30.911730523057614,18.968983134181723,93.98527138461169,25.063135150073524,51.133274048610694,74.80672662091074,16.69257675431661,44.31127196503335,849.0315041607626,1086.4488612030605,913.698039858323,911.243296099078,639.6885092294331,946.0687858760169
65.67485887157217,88.31341871241045,65.75621404507251,8.928300961957156,32.8345848481076,35.74228798463159,39.439071473748044,94.22023538330765,4.534631863812597,30.915187824091877,49.75313621201495,9.553206400198464,48.87025811234537,11.605762803844556,83.94043925520798,27.738354794954393,52.778107068017015,62.2134675826892,31.266836088654394,35.780155278500104,51.54108933752837,80.73803518567395,45.816495824567,49.598696509212004,59.99062871436719,43.095932543125485,72.88175727135624,1.4858531221181863,48.818953716811784,92.3786018276765,61.97447304724579,49.1535745020474,77.43045871167517,39.9070735106573,47.257315857621414,20.320812419340758,853.9101944277668,671.2291085894342,1072.0278615016962,1107.0772135790426,1169.1375576532776,910.412746033147
13.296210939886533,3.526749692964149,73.41938148168788,47.350821303712976,93.99597171010085,18.504788919405698,25.154359538716957,64.23386870692792,6.405170877438113,50.83791214789547,13.234570223736151,16.97834797139229,51.697887460941374,57.33801012192928,21.991439746884275,27.852622970943003,29.12665117574594,15.039172971745398,96.60636436529579,69.52779315502309,11.973341311291255,36.35885801025999,18.087676764400662,24.2042271991669,94.00829983687468,14.538542376239132,88.10136123865576,84.34166845035911,74.6231569385736,50.175480368167634,26.578397822297266,83.26700670359101,83.57342159829226,53.00628353926635,5.713725255200651,20.103156873096808,1011.0197320526687,544.2321971235035,579.6270125384268,652.6811536672604,1398.9248090086305,805.0453776960055
6.552262491095717,18.80396377973594,51.33370679666662,85.5631721547081,65.67044641465132,60.489393982812736,75.04740066741441,64.35123598129326,44.89929918100217,81.72098108104721,31.70826257488925,92.88337582091093,12.502867669212664,64.13030939356467,50.551118950973525,43.15040401098988,43.54192159969645,5.178544879865679,75.39986668141836,35.88236093604443,48.18699934036432,84.91181461008193,58.133741606956335,85.29222292055947,14.570860061713226,28.899937419756018,23.565309028681725,88.74709379170113,78.37416231956787,83.57598483318891,57.2996724518909,22.85414226610978,38.32283905937208,55.47978644492904,2.878879143297018,64.32458450645501,1231.7025950295329,1381.173262297108,713.7993366308984,1433.7948905730664,1391.3817577510479,840.237522697158
85.63208019351741,33.237897215939086,68.2991646657138,48.87276560259911,1.3937717047815186,29.11522709867518,53.25816512876081,72.76593935908555,40.80134297003571,19.438294156284858,7.04392236081669,71.75451790996146,37.13909270090756,65.06331618571461,22.953432020488062,75.7138681782707,35.094230404284865,6.184499334215462,51.51311647177004,73.41321808031442,93.31721863664109,97.11492031221648,46.185541109409705,61.57546235046811,56.16487181633706,53.82061721581843,12.33937240549978,67.41563948000552,96.56175458729861,13.553485971559668,31.873596283777964,8.627941639980696,40.875506846013685,48.68553948840509,36.443791025759396,48.18163227372212,734.1566521488921,864.6939686460307,751.5596418736009,1467.131369441045,1034.6164701503465,837.8069068265304
80.49371979837134,22.17843573330177,76.03919782192345,79.53551175519928,58.53217997596781,32.216797567639674,93.71358240290733,37.02645205301909,5.942197306620675,14.472697346388037,89.26741055879704,15.84767163864136,45.29202001847539,69.50518452132503,57.79082539144344,65.68379832126325,35.53265178809143,66.56137770542583,1.8994719267278577,27.061773409895675,13.236384507108877,46.07103474806305,15.43648515369847,55.18973609548805,18.885839084669914,42.01220281547302,8.347929885300111,44.558046795589654,80.99034464476661,32.37322464618201,70.925356894186,43.17262323092879,24.186971331830062,31.044381370479325,30.955248386905335,74.49551189312207,1157.0719170372195,784.906950440193,1197.441583693521,688.3371536015187,905.3772926548,955.7583561267102
20.892660148453153,97.7993814699574,69.0609419558297,40.714288831874,99.80239696974702,22.4009832653836,76.5282102546132,27.822752860763085,54.812880679971144,6.387715489005094,84.79945449393533,37.24903830833407,58.864152695216816,92.8010993384201,3.9944258130310555,96.83372624670143,52.99275554129942,78.29391081888389,47.83143179497906,81.77486998903075,88.1753239338637,38.78573153145049,72.540590831624,99.86318278600146,75.9560358838494,95.73110292691175,73.92510577340339,33.65880680868217,82.88801581099533,66.96773570723597,4.273729371671003,18.070970466044848,26.866027778153494,74.6128169100214,79.91613327035694,82.86165823433787,1219.9492887243896,969.6547222917543,1378.5117764177564,1592.9321205745623,1440.0752795910043,1316.2156370361186
7.654259016056376,8.14351146573881,30.644878561057205,68.44309637941898,84.37630597978233,87.0681910433156,21.544016163827756,76.97411283715803,64.4367183422133,92.74627189777573,77.51324334178781,53.33350713312712,78.53623399971617,31.51949177367033,78.82837870085106,78.33567900148414,85.66565044968539,24.997209317196923,85.05108314731791,17.735971630942814,77.41806125702934,93.06183142712496,4.544013346782434,62.97525206049073,66.29958053306015,81.69914735439853,11.17951650788383,91.03363726839342,99.38492485616375,67.53842200980877,43.56336533382706,63.866524021906095,6.415905520007008,75.55038245600792,7.926692491115043,32.936508848754656,1333.9389793071866,1447.3547439635886,1269.714577807155,1125.596114985648,1529.5261301787536,729.9981753097951
14.800473563245339,72.87808421100289,59.84839774973453,70.221177254856,7.392046944959543,37.6702273404468,41.21079695543357,60.63745451312459,11.130739370699626,65.07646094633066,40.07515886908178,90.68607638963046,45.53110484405513,11.105085790786422,11.236800096551933,26.175261733753576,24.741351313594148,79.87193418077426,72.51646642200225,8.59059925154415,85.291970945702,10.516874432075088,78.77715353261402,12.050092514112782,38.259476057698464,75.34213161094608,26.109864090906218,12.219664215178772,78.93233138351617,69.40658160094013,89.23552534966186,64.51370040862588,8.321121274697008,64.22483203535543,82.42820011121984,9.284175960283237,883.9681430213573,1200.676020562296,809.0910853029144,853.8273982382436,1127.2531349362462,967.971674450225
14.433636951002294,68.0791584416521,79.34171729477588,35.961956857996654,73.79089851748978,17.569455021822304,44.9565260948828,75.04943182296799,20.699629221819933,35.540738205230106,63.27751736806666,35.253525620442495,87.54166885026143,95.7158854037397,64.58666164014434,78.45762368010024,90.76295331049911,70.48407442237274,77.55810356593247,8.941700924891585,82.5525058406454,28.18189632732901,8.00964788960301,59.35768065835054,23.451909999158058,8.904839218416473,61.346582107338456,10.75668018558373,88.83552543436578,96.95797583121463,74.08104070481247,29.47866093800561,56.6915642203427,4.107183028176582,62.518552173455404,27.120235457478273,1006.8361558690034,927.2259707901873,1663.2831323853068,852.0209316450862,1294.2535376594578,794.8559609667047
46.04740390806102,18.707938876660606,98.66861484672037,21.535031330669497,42.276575729910675,26.205472254811188,54.61717330502754,90.62887455925082,17.17545792693614,14.94047521465255,8.332448570265733,59.34577942642557,60.605621009147136,82.31764725561762,83.76017177731777,11.09230278141506,91.14200970394293,83.10892754179457,65.07746021878317,35.358950901916934,74.81301576432205,62.44669817747074,35.9515983018668,2.312315773086267,59.65363668663817,58.07260944421751,16.303219690312012,90.72628948349637,16.76836413896165,29.42251869029066,37.826816407833206,68.61359986607037,9.082372460031728,70.53506930748523,42.033298668503114,19.111679269520796,834.2249637026418,744.90011647283,1475.254255748478,803.6530881733179,847.9906054165469,809.2779797096505
12.09596625154633,41.82126425370264,45.15229472768006,14.59285180369071,48.764116769313205,50.741421706900425,98.12004126115112,71.61712601186115,2.2047254711288717,48.20995177809509,3.1373933478544545,51.61008444957427,34.45577330229721,90.44717191890041,49.83561054511924,85.14052193952254,58.80337002760109,40.25480535446902,23.740990010613626,19.13255250383936,79.6600833239506,88.41566915104126,33.08442193273325,49.96663989958303,29.462659342197068,46.07414571558766,87.07964593804368,14.659480945156515,29.857116656007364,69.8318854744958,31.751952277881347,9.034461070339356,38.06612283721866,67.96280802583755,98.41648852553254,89.32215650269247,837.8359002447232,766.1557502473582,1240.9647187983655,1119.8709706554737,1009.7647084951412,1463.8858566773838
56.625905725722696,77.95598021737419,57.567429368839285,49.89581151434112,17.89262776057381,29.924782228505364,45.75858216426001,98.5747609510749,61.24767630295094,94.5429943787111,26.609609316337167,7.828154474740713,97.85913258459597,33.63280462904132,53.995305794824944,8.04315152353707,86.17876280745243,1.067328840172891,90.69517747329267,17.371715543655146,19.16434958524667,82.75414570413768,39.236811882861026,26.345764724034805,60.04766257084059,26.186736349202654,29.368193019430112,5.509483062137907,54.4017166862781,13.81249146534652,83.87501641548909,75.35099338302442,29.260468195226764,53.84407915748986,58.16031225984423,66.9787178132936,853.8352324982546,984.840083920237,796.5810523996012,868.2068878914076,577.4471787995575,1230.4085925761603
42.473155479421514,65.60068497610072,17.769576833639537,47.630854424999775,10.306620448409017,94.16591066188742,40.73952746035829,62.12670851623544,49.491817873274734,3.654938869846591,7.2086362896813,27.191068510244882,67.8185708768407,64.50203265429923,19.606554132980623,49.372708094745974,37.339060489205785,57.28588309189753,34.13394580687735,89.72361198354714,47.76944064483251,43.23120586367513,70.62930312261246,78.28808630143612,44.31771830905324,11.787059510751158,9.42381245883401,33.360554469317606,73.52564533568159,65.71023959959976,29.48580008385291,1.4349441875490332,64.62458737926872,56.875634055647,77.47642995704389,68.93041728223477,1034.0352398459104,527.2777461019155,983.543731960779,1352.6893485848486,991.4951568603344,1254.6966402979733
25.443127119548603,73.55703763336429,49.151727626857145,57.90289845011854,36.342325569165794,79.26834408393385,20.412673010601843,21.24939902729989,24.505182481162617,79.16566654774199,73.08228397762647,27.689174118841297,15.24457661698428,3.7907802178153074,68.69862777947529,54.34843556535251,70.52912130567113,71.11725485357019,84.63282766651446,42.180666566189835,82.90014186391322,44.14098171430849,71.07431970127206,55.56305302000453,92.2210456857601,37.64271690403742,69.29288577908085,60.21140193647691,99.86958421090333,8.648915663553034,60.212777622833954,24.01187110010918,88.53440787193414,79.6554016733384,66.52209686962051,48.554512249988754,1208.945671416755,984.6361493008376,1225.6648983022276,1283.0084298742554,1167.47215961282,1316.3989079802434
68.44787814260945,55.87942550867699,29.442607465245807,82.12279330190663,51.74503047843234,26.454792464879556,66.77071307201518,2.8455360050874545,72.28884911103847,47.56316439646569,63.79710736130472,16.564546248290785,72.10695457702789,72.60433239197471,74.41746581691609,47.252786191499155,64.4101328498403,55.37626655277698,24.074904773044388,3.279263954250247,41.94410698416989,81.6767879258292,32.901506482371204,75.15118182965752,64.32688524082624,35.97313640155775,1.056980872121981,43.66961289690864,39.89217014729406,14.735521215960981,82.05403646640632,95.59278242133053,13.003053170492228,23.863175790517495,63.61718806250604,95.13533924097233,1014.4796319447664,897.9538042974366,1283.8874251435855,1098.5875287271724,601.9965302801785,1296.5994397409781
93.46593110802839,93.20307741861117,44.574352985204484,98.60437675577431,37.101665531760744,9.583237028253386,70.73947750601783,56.0622595592837,80.14520015321311,62.48967378575234,82.24404258398305,35.04524179740978,29.505756943495562,75.96738467316915,50.274153896563696,18.76014099436648,38.126900334973996,80.26510391930948,92.46829596080508,76.27190487614902,72.09440027772011,81.35314703479428,20.852497460067763,58.37853489266822,59.8243877416614,94.64736022670323,2.5151499849467553,97.08177760554402,72.8813189007645,3.2214039936299703,52.36244270816636,7.908645454174262,60.73608124320288,45.70911360015043,77.47020022945428,58.36345935361217,1051.0204017522854,1294.7499559316077,1079.5286771477176,1241.2415913417888,1028.7266870376866,1170.7561890156696
78.8516554580461,37.50982407611851,85.83181476195531,86.76431457221717,65.88843386018193,27.10801638339469,99.15165379175264,81.95562924206901,85.31351957318287,2.143572794722684,82.78830867721675,22.558296828383185,51.31736766442303,70.72426976713554,41.618932141639036,25.11871444405909,50.518007002462355,30.676855489060447,61.9167475018855,11.860980048029408,41.42343168424989,59.56865868821938,99.06162411955675,50.05031923898721,43.16270869773461,98.93204385989131,92.61311396541932,67.62370892526616,54.932556735481015,27.81863842327572,62.76142536837943,83.56336858391651,98.17707804624182,17.92611012255364,28.131599342059985,88.55816033682277,1250.5142737862957,1076.8690865307128,854.748729346522,1243.7936734352784,1230.9355882318991,1268.130795896389
86.23554527406517,71.94922382660418,11.269397641882838,70.9192804052873,47.43685051284761,37.75386483548165,25.817954147256362,32.480084945928596,54.04350296005003,17.033033791630512,51.421240390922186,5.772127393427478,41.653061837298324,96.04261977620976,74.15853868972238,7.79160546376384,69.09578726514044,20.41520335284175,47.942272934678606,30.12268261409865,93.48194148446974,6.38957633712932,88.21484587726495,70.43648819486619,36.91612771896052,88.08461233522823,41.223983767997595,70.13863411146329,78.9986812490564,29.352703726087302,8.153320488301896,86.94445914136477,23.897437956022593,93.24889304979304,32.188928897710014,42.074688369709236,1011.3267490511993,612.7797344009614,955.3504957566931,1277.8849265203244,1188.4214687410688,1040.122899545077
43.600708928283176,47.32103033662264,96.31348328022548,25.26359607195527,61.219125753248214,30.118984328208896,13.962087740123167,29.588434527620652,55.68800670728973,61.092006184317455,27.108411775768072,98.74413018321893,36.91150926635893,83.3717553581716,4.468354244695283,69.82658939859975,31.042794742199884,54.15202905044952,83.82374002434156,72.75960805207482,36.60372417342334,73.51546689541408,41.98575214121026,7.285152275067218,66.89290705835131,93.74480361248833,9.28157405202844,69.07490486716065,84.13366595021792,60.06662716973566,49.05482261092035,24.4839813558165,20.191301684513615,40.233359322190154,64.4875111644485,32.152538476476316,1015.0471384655204,1212.5778416326575,976.4925883248836,886.8556705868722,1339.5949486775594,834.8829143459553
49.35218402068634,60.39894299709286,21.787983103004596,74.39813081836726,63.236228704302,59.591558584068956,48.33301449107496,37.115767466307396,55.332539179551176,76.8074245883526,70.89502587777056,74.03343645058071,21.732331381259364,78.18877872055667,34.205810003278415,24.075111934410636,13.033561194955418,83.20241246030758,62.69653660684292,84.2892869870934,56.58016468985919,86.1677639341654,56.100551829277464,64.93861258238633,6.579694844096197,67.29620828767135,60.17345294975101,24.965544226753956,12.160648411738121,35.37129583173193,6.958088163530718,60.48209623673858,55.04834924542838,91.86374054228921,52.238599272011726,73.24333320236114,1206.8370376232785,1394.4676134080908,941.4100473064732,1415.821095027974,694.5856642247899,1361.1752861166751
